NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,20,400,4,0,17,4,17,10,53,0
20,20,400,4,0,17,4,17,11,54,0
20,20,400,4,0,17,4,17,12,55,0
20,20,400,4,0,17,4,17,13,55,0
20,20,400,4,0,17,4,17,14,55,0
20,20,400,4,0,17,4,17,15,53,0
20,20,400,4,0,17,4,17,16,55,0
20,20,400,4,0,17,4,17,17,55,0
20,20,400,4,0,17,4,17,18,58,0
20,20,400,4,0,17,4,17,19,56,0
20,20,400,4,0,17,4,17,20,56,0
20,20,400,4,0,18,4,18,1,56,0
20,20,400,4,0,18,4,18,2,55,0
20,20,400,4,0,18,4,18,3,55,0
20,20,400,4,0,18,4,18,4,55,0
20,20,400,4,0,18,4,18,5,56,0
20,20,400,4,0,18,4,18,6,57,0
20,20,400,4,0,18,4,18,7,55,0
20,20,400,4,0,18,4,18,8,53,0
20,20,400,4,0,18,4,18,9,49,0
20,20,400,4,0,18,4,18,10,53,0
20,20,400,4,0,18,4,18,11,54,0
20,20,400,4,0,18,4,18,12,55,0
20,20,400,4,0,18,4,18,13,55,0
20,20,400,4,0,18,4,18,14,55,0
20,20,400,4,0,18,4,18,15,53,0
20,20,400,4,0,18,4,18,16,55,0
20,20,400,4,0,18,4,18,17,55,0
20,20,400,4,0,18,4,18,18,58,0
20,20,400,4,0,18,4,18,19,56,0
20,20,400,4,0,18,4,18,20,56,0
20,20,400,4,0,19,4,19,1,56,0
20,20,400,4,0,19,4,19,2,55,0
20,20,400,4,0,19,4,19,3,55,0
20,20,400,4,0,19,4,19,4,55,0
20,20,400,4,0,19,4,19,5,56,0
20,20,400,4,0,19,4,19,6,57,0
20,20,400,4,0,19,4,19,7,55,0
20,20,400,4,0,19,4,19,8,53,0
20,20,400,4,0,19,4,19,9,49,0
20,20,400,4,0,19,4,19,10,53,0
20,20,400,4,0,19,4,19,11,54,0
20,20,400,4,0,19,4,19,12,55,0
20,20,400,4,0,19,4,19,13,55,0
20,20,400,4,0,19,4,19,14,55,0
20,20,400,4,0,19,4,19,15,53,0
20,20,400,4,0,19,4,19,16,55,0
20,20,400,4,0,19,4,19,17,55,0
20,20,400,4,0,19,4,19,18,58,0
20,20,400,4,0,19,4,19,19,56,0
20,20,400,4,0,19,4,19,20,56,0
20,20,400,4,0,20,4,20,1,56,0
20,20,400,4,0,20,4,20,2,55,0
20,20,400,4,0,20,4,20,3,55,0
20,20,400,4,0,20,4,20,4,55,0
20,20,400,4,0,20,4,20,5,56,0
20,20,400,4,0,20,4,20,6,57,0
20,20,400,4,0,20,4,20,7,55,0
20,20,400,4,0,20,4,20,8,53,0
20,20,400,4,0,20,4,20,9,49,0
20,20,400,4,0,20,4,20,10,53,0
20,20,400,4,0,20,4,20,11,53,0
20,20,400,4,0,20,4,20,12,54,0
20,20,400,4,0,20,4,20,13,55,0
20,20,400,4,0,20,4,20,14,55,0
20,20,400,4,0,20,4,20,15,53,0
20,20,400,4,0,20,4,20,16,55,0
20,20,400,4,0,20,4,20,17,55,0
20,20,400,4,0,20,4,20,18,58,0
20,20,400,4,0,20,4,20,19,56,0
20,20,400,4,0,20,4,20,20,56,0
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,20,400,4,5,1,0,1,1,5,0
20,20,400,4,5,1,0,1,2,8,0
20,20,400,4,5,1,0,1,3,12,0
20,20,400,4,5,1,0,1,4,16,2
20,20,400,4,5,1,0,1,5,21,4
20,20,400,4,5,1,0,1,6,26,5
20,20,400,4,5,1,0,1,7,30,5
20,20,400,4,5,1,0,1,8,34,5
20,20,400,4,5,1,0,1,9,37,5
20,20,400,4,5,1,0,1,10,40,5
20,20,400,4,5,1,0,1,11,43,5
20,20,400,4,5,1,0,1,12,44,5
20,20,400,4,5,1,0,1,13,47,5
20,20,400,4,5,1,0,1,14,50,5
20,20,400,4,5,1,0,1,15,54,5
20,20,400,4,5,1,0,1,16,53,5
20,20,400,4,5,1,0,1,17,55,5
20,20,400,4,5,1,0,1,18,54,5
20,20,400,4,5,1,0,1,19,55,5
20,20,400,4,5,1,0,1,20,58,5
20,20,400,4,5,2,0,2,1,55,5
20,20,400,4,5,2,0,2,2,52,5
20,20,400,4,5,2,0,2,3,49,5
20,20,400,4,5,2,0,2,4,52,5
20,20,400,4,5,2,0,2,5,52,5
20,20,400,4,5,2,0,2,6,53,5
20,20,400,4,5,2,0,2,7,54,5
20,20,400,4,5,2,0,2,8,55,5
20,20,400,4,5,2,0,2,9,56,5
20,20,400,4,5,2,0,2,10,58,5
20,20,400,4,5,2,0,2,11,57,5
20,20,400,4,5,2,0,2,12,55,5
20,20,400,4,5,2,0,2,13,57,5
20,20,400,4,5,2,0,2,14,56,5
20,20,400,4,5,2,0,2,15,57,5
20,20,400,4,5,2,0,2,16,56,5
20,20,400,4,5,2,0,2,17,54,5
20,20,400,4,5,2,0,2,18,53,5
20,20,400,4,5,2,0,2,19,54,5
20,20,400,4,5,2,0,2,20,57,5
20,20,400,4,5,3,0,3,1,54,5
20,20,400,4,5,3,0,3,2,51,5
20,20,400,4,5,3,0,3,3,49,5
20,20,400,4,5,3,0,3,4,52,5
20,20,400,4,5,3,0,3,5,51,4
20,20,400,4,5,3,0,3,6,52,5
20,20,400,4,5,3,0,3,7,54,5
20,20,400,4,5,3,0,3,8,53,5
20,20,400,4,5,3,0,3,9,55,5
20,20,400,4,5,3,0,3,10,57,5
20,20,400,4,5,3,0,3,11,54,5
20,20,400,4,5,3,0,3,12,54,5
20,20,400,4,5,3,0,3,13,56,5
20,20,400,4,5,3,0,3,14,54,5
20,20,400,4,5,3,0,3,15,56,5
20,20,400,4,5,3,0,3,16,56,5
20,20,400,4,5,3,0,3,17,55,5
20,20,400,4,5,3,0,3,18,54,5
20,20,400,4,5,3,0,3,19,55,5
20,20,400,4,5,3,0,3,20,58,5
20,20,400,4,5,4,0,4,1,54,5
20,20,400,4,5,4,0,4,2,52,5
20,20,400,4,5,4,0,4,3,49,5
20,20,400,4,5,4,0,4,4,50,5
20,20,400,4,5,4,0,4,5,51,5
20,20,400,4,5,4,0,4,6,53,5
20,20,400,4,5,4,0,4,7,53,5
20,20,400,4,5,4,0,4,8,54,5
20,20,400,4,5,4,0,4,9,54,5
20,20,400,4,5,4,0,4,10,56,5
20,20,400,4,5,4,0,4,11,54,5
20,20,400,4,5,4,0,4,12,51,5
20,20,400,4,5,4,0,4,13,53,5
20,20,400,4,5,4,0,4,14,54,5
20,20,400,4,5,4,0,4,15,56,5
20,20,400,4,5,4,0,4,16,56,5
20,20,400,4,5,4,0,4,17,56,5
20,20,400,4,5,4,0,4,18,54,5
20,20,400,4,5,4,0,4,19,54,5
20,20,400,4,5,4,0,4,20,56,5
20,20,400,4,5,5,0,5,1,55,5
20,20,400,4,5,5,0,5,2,54,5
20,20,400,4,5,5,0,5,3,49,5
20,20,400,4,5,5,0,5,4,50,5
20,20,400,4,5,5,0,5,5,52,5
20,20,400,4,5,5,0,5,6,52,5
20,20,400,4,5,5,0,5,7,53,5
20,20,400,4,5,5,0,5,8,52,5
20,20,400,4,5,5,0,5,9,53,5
20,20,400,4,5,5,0,5,10,55,5
20,20,400,4,5,5,0,5,11,54,5
20,20,400,4,5,5,0,5,12,53,5
20,20,400,4,5,5,0,5,13,54,5
20,20,400,4,5,5,0,5,14,55,5
20,20,400,4,5,5,0,5,15,55,5
20,20,400,4,5,5,0,5,16,55,5
20,20,400,4,5,5,0,5,17,55,5
20,20,400,4,5,5,0,5,18,53,5
20,20,400,4,5,5,0,5,19,54,5
20,20,400,4,5,5,0,5,20,55,5
20,20,400,4,5,6,0,6,1,55,5
20,20,400,4,5,6,0,6,2,52,5
20,20,400,4,5,6,0,6,3,50,5
20,20,400,4,5,6,0,6,4,52,5
20,20,400,4,5,6,0,6,5,52,5
20,20,400,4,5,6,0,6,6,52,5
20,20,400,4,5,6,0,6,7,54,5
20,20,400,4,5,6,0,6,8,54,5
20,20,400,4,5,6,0,6,9,54,3
20,20,400,4,5,6,0,6,10,57,5
20,20,400,4,5,6,0,6,11,55,5
20,20,400,4,5,6,0,6,12,52,5
20,20,400,4,5,6,0,6,13,54,5
20,20,400,4,5,6,0,6,14,54,5
20,20,400,4,5,6,0,6,15,54,5
20,20,400,4,5,6,0,6,16,54,5
20,20,400,4,5,6,0,6,17,53,5
20,20,400,4,5,6,0,6,18,56,5
20,20,400,4,5,6,0,6,19,55,5
20,20,400,4,5,6,0,6,20,56,5
20,20,400,4,5,7,0,7,1,56,5
20,20,400,4,5,7,0,7,2,52,5
20,20,400,4,5,7,0,7,3,48,5
20,20,400,4,5,7,0,7,4,50,5
20,20,400,4,5,7,0,7,5,51,5
20,20,400,4,5,7,0,7,6,52,5
20,20,400,4,5,7,0,7,7,54,5
20,20,400,4,5,7,0,7,8,53,5
20,20,400,4,5,7,0,7,9,53,5
20,20,400,4,5,7,0,7,10,56,5
20,20,400,4,5,7,0,7,11,54,5
20,20,400,4,5,7,0,7,12,52,5
20,20,400,4,5,7,0,7,13,54,5
20,20,400,4,5,7,0,7,14,55,5
20,20,400,4,5,7,0,7,15,56,5
20,20,400,4,5,7,0,7,16,56,5
20,20,400,4,5,7,0,7,17,56,5
20,20,400,4,5,7,0,7,18,56,5
20,20,400,4,5,7,0,7,19,56,5
20,20,400,4,5,7,0,7,20,58,5
20,20,400,4,5,8,0,8,1,55,5
20,20,400,4,5,8,0,8,2,52,5
20,20,400,4,5,8,0,8,3,50,5
20,20,400,4,5,8,0,8,4,53,5
20,20,400,4,5,8,0,8,5,51,5
20,20,400,4,5,8,0,8,6,52,4
20,20,400,4,5,8,0,8,7,53,5
20,20,400,4,5,8,0,8,8,54,5
20,20,400,4,5,8,0,8,9,54,5
20,20,400,4,5,8,0,8,10,56,5
20,20,400,4,5,8,0,8,11,55,5
20,20,400,4,5,8,0,8,12,54,5
20,20,400,4,5,8,0,8,13,55,5
20,20,400,4,5,8,0,8,14,56,5
20,20,400,4,5,8,0,8,15,57,5
20,20,400,4,5,8,0,8,16,54,5
20,20,400,4,5,8,0,8,17,54,5
20,20,400,4,5,8,0,8,18,53,5
20,20,400,4,5,8,0,8,19,54,5
20,20,400,4,5,8,0,8,20,56,5
20,20,400,4,5,9,0,9,1,54,5
20,20,400,4,5,9,0,9,2,53,5
20,20,400,4,5,9,0,9,3,49,5
20,20,400,4,5,9,0,9,4,50,5
20,20,400,4,5,9,0,9,5,51,5
20,20,400,4,5,9,0,9,6,53,5
20,20,400,4,5,9,0,9,7,54,5
20,20,400,4,5,9,0,9,8,54,5
20,20,400,4,5,9,0,9,9,54,5
20,20,400,4,5,9,0,9,10,56,5
20,20,400,4,5,9,0,9,11,56,5
20,20,400,4,5,9,0,9,12,54,5
20,20,400,4,5,9,0,9,13,54,5
20,20,400,4,5,9,0,9,14,56,5
20,20,400,4,5,9,0,9,15,55,5
20,20,400,4,5,9,0,9,16,57,5
20,20,400,4,5,9,0,9,17,54,0
20,20,400,4,5,9,0,9,18,54,5
20,20,400,4,5,9,0,9,19,54,5
20,20,400,4,5,9,0,9,20,54,5
20,20,400,4,5,10,0,10,1,55,5
20,20,400,4,5,10,0,10,2,54,5
20,20,400,4,5,10,0,10,3,49,5
20,20,400,4,5,10,0,10,4,51,5
20,20,400,4,5,10,0,10,5,52,5
20,20,400,4,5,10,0,10,6,53,5
20,20,400,4,5,10,0,10,7,53,5
20,20,400,4,5,10,0,10,8,53,5
20,20,400,4,5,10,0,10,9,54,5
20,20,400,4,5,10,0,10,10,56,5
20,20,400,4,5,10,0,10,11,56,5
20,20,400,4,5,10,0,10,12,54,5
20,20,400,4,5,10,0,10,13,54,5
20,20,400,4,5,10,0,10,14,55,5
20,20,400,4,5,10,0,10,15,56,5
20,20,400,4,5,10,0,10,16,56,5
20,20,400,4,5,10,0,10,17,55,5
20,20,400,4,5,10,0,10,18,55,5
20,20,400,4,5,10,0,10,19,55,5
20,20,400,4,5,10,0,10,20,59,5
20,20,400,4,5,11,0,11,1,55,4
20,20,400,4,5,11,0,11,2,52,5
20,20,400,4,5,11,0,11,3,50,5
20,20,400,4,5,11,0,11,4,50,5
20,20,400,4,5,11,0,11,5,52,5
20,20,400,4,5,11,0,11,6,53,5
20,20,400,4,5,11,0,11,7,53,5
20,20,400,4,5,11,0,11,8,54,5
20,20,400,4,5,11,0,11,9,54,5
20,20,400,4,5,11,0,11,10,56,5
20,20,400,4,5,11,0,11,11,54,5
20,20,400,4,5,11,0,11,12,53,5
20,20,400,4,5,11,0,11,13,55,5
20,20,400,4,5,11,0,11,14,56,5
20,20,400,4,5,11,0,11,15,56,5
20,20,400,4,5,11,0,11,16,54,5
20,20,400,4,5,11,0,11,17,54,5
20,20,400,4,5,11,0,11,18,53,5
20,20,400,4,5,11,0,11,19,54,5
20,20,400,4,5,11,0,11,20,54,5
20,20,400,4,5,12,0,12,1,53,5
20,20,400,4,5,12,0,12,2,54,5
20,20,400,4,5,12,0,12,3,49,5
20,20,400,4,5,12,0,12,4,49,5
20,20,400,4,5,12,0,12,5,51,5
20,20,400,4,5,12,0,12,6,55,5
20,20,400,4,5,12,0,12,7,55,5
20,20,400,4,5,12,0,12,8,53,5
20,20,400,4,5,12,0,12,9,53,5
20,20,400,4,5,12,0,12,10,56,5
20,20,400,4,5,12,0,12,11,54,5
20,20,400,4,5,12,0,12,12,52,5
20,20,400,4,5,12,0,12,13,53,5
20,20,400,4,5,12,0,12,14,54,5
20,20,400,4,5,12,0,12,15,56,5
20,20,400,4,5,12,0,12,16,56,5
20,20,400,4,5,12,0,12,17,55,5
20,20,400,4,5,12,0,12,18,56,5
20,20,400,4,5,12,0,12,19,54,5
20,20,400,4,5,12,0,12,20,57,5
20,20,400,4,5,13,0,13,1,53,5
20,20,400,4,5,13,0,13,2,52,5
20,20,400,4,5,13,0,13,3,49,2
20,20,400,4,5,13,0,13,4,50,5
20,20,400,4,5,13,0,13,5,52,5
20,20,400,4,5,13,0,13,6,54,5
20,20,400,4,5,13,0,13,7,53,5
20,20,400,4,5,13,0,13,8,54,5
20,20,400,4,5,13,0,13,9,54,5
20,20,400,4,5,13,0,13,10,55,5
20,20,400,4,5,13,0,13,11,55,5
20,20,400,4,5,13,0,13,12,52,5
20,20,400,4,5,13,0,13,13,54,5
20,20,400,4,5,13,0,13,14,56,5
20,20,400,4,5,13,0,13,15,56,5
20,20,400,4,5,13,0,13,16,56,5
20,20,400,4,5,13,0,13,17,53,5
20,20,400,4,5,13,0,13,18,52,5
20,20,400,4,5,13,0,13,19,55,5
20,20,400,4,5,13,0,13,20,56,5
20,20,400,4,5,14,0,14,1,57,5
20,20,400,4,5,14,0,14,2,52,5
20,20,400,4,5,14,0,14,3,48,2
20,20,400,4,5,14,0,14,4,50,5
20,20,400,4,5,14,0,14,5,52,5
20,20,400,4,5,14,0,14,6,52,5
20,20,400,4,5,14,0,14,7,53,5
20,20,400,4,5,14,0,14,8,53,5
20,20,400,4,5,14,0,14,9,53,5
20,20,400,4,5,14,0,14,10,55,5
20,20,400,4,5,14,0,14,11,55,5
20,20,400,4,5,14,0,14,12,54,5
20,20,400,4,5,14,0,14,13,54,5
20,20,400,4,5,14,0,14,14,54,5
20,20,400,4,5,14,0,14,15,55,5
20,20,400,4,5,14,0,14,16,56,5
20,20,400,4,5,14,0,14,17,55,5
20,20,400,4,5,14,0,14,18,53,5
20,20,400,4,5,14,0,14,19,54,5
20,20,400,4,5,14,0,14,20,57,5
20,20,400,4,5,15,0,15,1,54,5
20,20,400,4,5,15,0,15,2,51,5
20,20,400,4,5,15,0,15,3,48,5
20,20,400,4,5,15,0,15,4,49,5
20,20,400,4,5,15,0,15,5,50,5
20,20,400,4,5,15,0,15,6,51,5
20,20,400,4,5,15,0,15,7,53,5
20,20,400,4,5,15,0,15,8,52,5
20,20,400,4,5,15,0,15,9,53,5
20,20,400,4,5,15,0,15,10,57,5
20,20,400,4,5,15,0,15,11,55,5
20,20,400,4,5,15,0,15,12,52,5
20,20,400,4,5,15,0,15,13,53,5
20,20,400,4,5,15,0,15,14,54,5
20,20,400,4,5,15,0,15,15,56,5
20,20,400,4,5,15,0,15,16,57,5
20,20,400,4,5,15,0,15,17,54,5
20,20,400,4,5,15,0,15,18,55,5
20,20,400,4,5,15,0,15,19,56,5
20,20,400,4,5,15,0,15,20,59,5
20,20,400,4,5,16,0,16,1,56,5
20,20,400,4,5,16,0,16,2,51,5
20,20,400,4,5,16,0,16,3,50,5
20,20,400,4,5,16,0,16,4,50,5
20,20,400,4,5,16,0,16,5,51,5
20,20,400,4,5,16,0,16,6,53,5
20,20,400,4,5,16,0,16,7,52,4
20,20,400,4,5,16,0,16,8,53,5
20,20,400,4,5,16,0,16,9,54,5
20,20,400,4,5,16,0,16,10,55,5
20,20,400,4,5,16,0,16,11,55,5
20,20,400,4,5,16,0,16,12,52,5
20,20,400,4,5,16,0,16,13,54,5
20,20,400,4,5,16,0,16,14,57,5
20,20,400,4,5,16,0,16,15,56,5
20,20,400,4,5,16,0,16,16,56,5
20,20,400,4,5,16,0,16,17,56,5
20,20,400,4,5,16,0,16,18,54,5
20,20,400,4,5,16,0,16,19,54,5
20,20,400,4,5,16,0,16,20,58,5
20,20,400,4,5,17,0,17,1,55,5
20,20,400,4,5,17,0,17,2,51,5
20,20,400,4,5,17,0,17,3,50,5
20,20,400,4,5,17,0,17,4,50,5
20,20,400,4,5,17,0,17,5,49,5
20,20,400,4,5,17,0,17,6,53,5
20,20,400,4,5,17,0,17,7,52,5
20,20,400,4,5,17,0,17,8,53,5
20,20,400,4,5,17,0,17,9,53,5
20,20,400,4,5,17,0,17,10,57,5
20,20,400,4,5,17,0,17,11,56,5
20,20,400,4,5,17,0,17,12,53,5
20,20,400,4,5,17,0,17,13,54,5
20,20,400,4,5,17,0,17,14,56,5
20,20,400,4,5,17,0,17,15,58,5
20,20,400,4,5,17,0,17,16,56,5
20,20,400,4,5,17,0,17,17,56,5
20,20,400,4,5,17,0,17,18,53,5
20,20,400,4,5,17,0,17,19,53,5
20,20,400,4,5,17,0,17,20,55,5
20,20,400,4,5,18,0,18,1,54,5
20,20,400,4,5,18,0,18,2,51,5
20,20,400,4,5,18,0,18,3,50,5
20,20,400,4,5,18,0,18,4,51,5
20,20,400,4,5,18,0,18,5,52,5
20,20,400,4,5,18,0,18,6,52,5
20,20,400,4,5,18,0,18,7,52,5
20,20,400,4,5,18,0,18,8,53,5
20,20,400,4,5,18,0,18,9,54,5
20,20,400,4,5,18,0,18,10,56,5
20,20,400,4,5,18,0,18,11,56,5
20,20,400,4,5,18,0,18,12,53,5
20,20,400,4,5,18,0,18,13,54,5
20,20,400,4,5,18,0,18,14,55,5
20,20,400,4,5,18,0,18,15,56,5
20,20,400,4,5,18,0,18,16,56,5
20,20,400,4,5,18,0,18,17,53,5
20,20,400,4,5,18,0,18,18,53,5
20,20,400,4,5,18,0,18,19,53,5
20,20,400,4,5,18,0,18,20,57,5
20,20,400,4,5,19,0,19,1,56,5
20,20,400,4,5,19,0,19,2,51,3
20,20,400,4,5,19,0,19,3,50,5
20,20,400,4,5,19,0,19,4,52,5
20,20,400,4,5,19,0,19,5,52,5
20,20,400,4,5,19,0,19,6,55,5
20,20,400,4,5,19,0,19,7,53,5
20,20,400,4,5,19,0,19,8,54,5
20,20,400,4,5,19,0,19,9,55,5
20,20,400,4,5,19,0,19,10,56,5
20,20,400,4,5,19,0,19,11,55,5
20,20,400,4,5,19,0,19,12,52,5
20,20,400,4,5,19,0,19,13,55,5
20,20,400,4,5,19,0,19,14,56,5
20,20,400,4,5,19,0,19,15,56,5
20,20,400,4,5,19,0,19,16,55,5
20,20,400,4,5,19,0,19,17,55,5
20,20,400,4,5,19,0,19,18,52,5
20,20,400,4,5,19,0,19,19,53,5
20,20,400,4,5,19,0,19,20,55,5
20,20,400,4,5,20,0,20,1,54,5
20,20,400,4,5,20,0,20,2,54,5
20,20,400,4,5,20,0,20,3,48,5
20,20,400,4,5,20,0,20,4,49,2
20,20,400,4,5,20,0,20,5,50,5
20,20,400,4,5,20,0,20,6,52,5
20,20,400,4,5,20,0,20,7,52,5
20,20,400,4,5,20,0,20,8,54,5
20,20,400,4,5,20,0,20,9,53,5
20,20,400,4,5,20,0,20,10,58,5
20,20,400,4,5,20,0,20,11,56,2
20,20,400,4,5,20,0,20,12,52,5
20,20,400,4,5,20,0,20,13,54,5
20,20,400,4,5,20,0,20,14,54,5
20,20,400,4,5,20,0,20,15,56,5
20,20,400,4,5,20,0,20,16,57,5
20,20,400,4,5,20,0,20,17,54,5
20,20,400,4,5,20,0,20,18,54,5
20,20,400,4,5,20,0,20,19,55,5
20,20,400,4,5,20,0,20,20,57,5
NUmber of circulation,Number of ports,Number of containers,Limit height,Allowed rehandle,The Seqnumber of circulation,Instance,NumofCir,Numofport,Numofsta,Number of used rehandle
20,20,400,4,5,1,1,1,1,3,0
20,20,400,4,5,1,1,1,2,8,0
20,20,400,4,5,1,1,1,3,10,0
20,20,400,4,5,1,1,1,4,16,3
20,20,400,4,5,1,1,1,5,20,5
20,20,400,4,5,1,1,1,6,25,3
20,20,400,4,5,1,1,1,7,28,5
20,20,400,4,5,1,1,1,8,31,5
20,20,400,4,5,1,1,1,9,34,5
20,20,400,4,5,1,1,1,10,39,5
20,20,400,4,5,1,1,1,11,40,5
20,20,400,4,5,1,1,1,12,43,5
20,20,400,4,5,1,1,1,13,44,5
20,20,400,4,5,1,1,1,14,44,5
20,20,400,4,5,1,1,1,15,49,5
20,20,400,4,5,1,1,1,16,51,5
20,20,400,4,5,1,1,1,17,56,5
20,20,400,4,5,1,1,1,18,56,5
20,20,400,4,5,1,1,1,19,57,5
20,20,400,4,5,1,1,1,20,57,5
20,20,400,4,5,2,1,2,1,54,5
20,20,400,4,5,2,1,2,2,56,5
20,20,400,4,5,2,1,2,3,56,5
20,20,400,4,5,2,1,2,4,55,5
20,20,400,4,5,2,1,2,5,56,5
20,20,400,4,5,2,1,2,6,53,5
20,20,400,4,5,2,1,2,7,56,5
20,20,400,4,5,2,1,2,8,54,5
20,20,400,4,5,2,1,2,9,54,5
20,20,400,4,5,2,1,2,10,52,5
20,20,400,4,5,2,1,2,11,52,5
20,20,400,4,5,2,1,2,12,52,5
20,20,400,4,5,2,1,2,13,48,5
20,20,400,4,5,2,1,2,14,49,5
20,20,400,4,5,2,1,2,15,55,5
20,20,400,4,5,2,1,2,16,53,4
20,20,400,4,5,2,1,2,17,56,5
20,20,400,4,5,2,1,2,18,57,5
20,20,400,4,5,2,1,2,19,59,5
20,20,400,4,5,2,1,2,20,59,5
20,20,400,4,5,3,1,3,1,55,5
20,20,400,4,5,3,1,3,2,56,5
20,20,400,4,5,3,1,3,3,54,2
20,20,400,4,5,3,1,3,4,53,5
20,20,400,4,5,3,1,3,5,55,5
20,20,400,4,5,3,1,3,6,53,5
20,20,400,4,5,3,1,3,7,55,5
20,20,400,4,5,3,1,3,8,54,5
20,20,400,4,5,3,1,3,9,53,5
20,20,400,4,5,3,1,3,10,54,5
20,20,400,4,5,3,1,3,11,53,5
20,20,400,4,5,3,1,3,12,53,5
20,20,400,4,5,3,1,3,13,50,5
20,20,400,4,5,3,1,3,14,49,5
20,20,400,4,5,3,1,3,15,54,5
20,20,400,4,5,3,1,3,16,55,5
20,20,400,4,5,3,1,3,17,59,5
20,20,400,4,5,3,1,3,18,57,5
20,20,400,4,5,3,1,3,19,57,5
20,20,400,4,5,3,1,3,20,58,5
20,20,400,4,5,4,1,4,1,54,5
20,20,400,4,5,4,1,4,2,56,5
20,20,400,4,5,4,1,4,3,55,5
20,20,400,4,5,4,1,4,4,54,5
20,20,400,4,5,4,1,4,5,56,5
20,20,400,4,5,4,1,4,6,54,5
20,20,400,4,5,4,1,4,7,58,5
20,20,400,4,5,4,1,4,8,55,5
20,20,400,4,5,4,1,4,9,56,5
20,20,400,4,5,4,1,4,10,53,5
20,20,400,4,5,4,1,4,11,52,4
20,20,400,4,5,4,1,4,12,52,5
20,20,400,4,5,4,1,4,13,48,5
20,20,400,4,5,4,1,4,14,51,5
20,20,400,4,5,4,1,4,15,54,5
20,20,400,4,5,4,1,4,16,53,5
20,20,400,4,5,4,1,4,17,57,5
20,20,400,4,5,4,1,4,18,57,5
20,20,400,4,5,4,1,4,19,59,5
20,20,400,4,5,4,1,4,20,58,5
20,20,400,4,5,5,1,5,1,54,5
20,20,400,4,5,5,1,5,2,57,5
20,20,400,4,5,5,1,5,3,56,5
20,20,400,4,5,5,1,5,4,56,5
20,20,400,4,5,5,1,5,5,56,2
20,20,400,4,5,5,1,5,6,54,5
20,20,400,4,5,5,1,5,7,57,5
20,20,400,4,5,5,1,5,8,56,5
20,20,400,4,5,5,1,5,9,54,5
20,20,400,4,5,5,1,5,10,52,5
20,20,400,4,5,5,1,5,11,53,5
20,20,400,4,5,5,1,5,12,52,5
20,20,400,4,5,5,1,5,13,50,5
20,20,400,4,5,5,1,5,14,51,5
20,20,400,4,5,5,1,5,15,53,5
20,20,400,4,5,5,1,5,16,53,5
20,20,400,4,5,5,1,5,17,58,5
20,20,400,4,5,5,1,5,18,57,5
20,20,400,4,5,5,1,5,19,58,5
20,20,400,4,5,5,1,5,20,58,5
20,20,400,4,5,6,1,6,1,55,5
20,20,400,4,5,6,1,6,2,58,5
20,20,400,4,5,6,1,6,3,55,5
20,20,400,4,5,6,1,6,4,54,5
20,20,400,4,5,6,1,6,5,56,5
20,20,400,4,5,6,1,6,6,53,2
20,20,400,4,5,6,1,6,7,54,5
20,20,400,4,5,6,1,6,8,54,5
20,20,400,4,5,6,1,6,9,54,5
20,20,400,4,5,6,1,6,10,53,5
20,20,400,4,5,6,1,6,11,52,5
20,20,400,4,5,6,1,6,12,52,5
20,20,400,4,5,6,1,6,13,50,5
20,20,400,4,5,6,1,6,14,48,5
20,20,400,4,5,6,1,6,15,52,5
20,20,400,4,5,6,1,6,16,54,5
20,20,400,4,5,6,1,6,17,56,5
20,20,400,4,5,6,1,6,18,55,5
20,20,400,4,5,6,1,6,19,57,5
20,20,400,4,5,6,1,6,20,57,5
20,20,400,4,5,7,1,7,1,54,5
20,20,400,4,5,7,1,7,2,58,5
20,20,400,4,5,7,1,7,3,55,3
20,20,400,4,5,7,1,7,4,55,5
20,20,400,4,5,7,1,7,5,54,4
20,20,400,4,5,7,1,7,6,54,5
20,20,400,4,5,7,1,7,7,56,5
20,20,400,4,5,7,1,7,8,56,5
20,20,400,4,5,7,1,7,9,54,5
20,20,400,4,5,7,1,7,10,51,5
20,20,400,4,5,7,1,7,11,54,5
20,20,400,4,5,7,1,7,12,53,5
20,20,400,4,5,7,1,7,13,49,4
20,20,400,4,5,7,1,7,14,51,5
20,20,400,4,5,7,1,7,15,51,5
20,20,400,4,5,7,1,7,16,52,5
20,20,400,4,5,7,1,7,17,55,5
20,20,400,4,5,7,1,7,18,56,5
20,20,400,4,5,7,1,7,19,59,5
20,20,400,4,5,7,1,7,20,57,5
20,20,400,4,5,8,1,8,1,53,5
20,20,400,4,5,8,1,8,2,55,5
20,20,400,4,5,8,1,8,3,54,5
20,20,400,4,5,8,1,8,4,55,5
20,20,400,4,5,8,1,8,5,56,5
20,20,400,4,5,8,1,8,6,54,5
20,20,400,4,5,8,1,8,7,56,5
20,20,400,4,5,8,1,8,8,54,5
20,20,400,4,5,8,1,8,9,55,5
20,20,400,4,5,8,1,8,10,53,5
20,20,400,4,5,8,1,8,11,52,5
20,20,400,4,5,8,1,8,12,51,5
20,20,400,4,5,8,1,8,13,48,5
20,20,400,4,5,8,1,8,14,51,5
